pose,take,hand,wall_time,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
three,1,left,1782948471.8728929,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040913,-0.019469,-0.043403,0.048387,-0.032673,-0.071418,0.039246,-0.044573,-0.089010,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021185,-0.028975,-0.105384,-0.018988,-0.044837,-0.090170,-0.016453,-0.044797,-0.072612,-0.033100,-0.003774,-0.068300,-0.042295,-0.023378,-0.092893,-0.041828,-0.039048,-0.087110,-0.038265,-0.043252,-0.074368
three,1,right,1782948471.8746057,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.038752,-0.022339,-0.043666,-0.038377,-0.039542,-0.070479,-0.020857,-0.050572,-0.080777,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.018511,-0.038782,-0.088790,0.015862,-0.041770,-0.067066,0.014266,-0.029899,-0.053979,0.033100,-0.003774,-0.068300,0.039315,-0.031403,-0.084783,0.036431,-0.041783,-0.072010,0.032723,-0.036596,-0.059678
three,1,left,1782948472.084543,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040913,-0.019469,-0.043403,0.048387,-0.032673,-0.071418,0.039246,-0.044573,-0.089010,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021185,-0.028975,-0.105384,-0.018988,-0.044837,-0.090170,-0.016453,-0.044797,-0.072612,-0.033100,-0.003774,-0.068300,-0.042295,-0.023378,-0.092893,-0.041828,-0.039048,-0.087110,-0.038265,-0.043252,-0.074368
three,1,right,1782948472.0848014,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.038752,-0.022339,-0.043666,-0.038377,-0.039542,-0.070479,-0.020857,-0.050572,-0.080777,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.018368,-0.039061,-0.087855,0.015764,-0.041442,-0.066050,0.014243,-0.029193,-0.053307,0.033100,-0.003774,-0.068300,0.039315,-0.031403,-0.084783,0.036431,-0.041783,-0.072010,0.032723,-0.036596,-0.059678
three,1,left,1782948472.2858617,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040896,-0.019601,-0.043369,0.048125,-0.033010,-0.071350,0.038609,-0.044947,-0.088717,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021039,-0.029613,-0.104710,-0.018789,-0.044911,-0.088937,-0.016285,-0.044153,-0.071390,-0.033100,-0.003774,-0.068300,-0.042150,-0.023933,-0.092496,-0.041533,-0.039390,-0.086179,-0.037912,-0.042988,-0.073269
three,1,right,1782948472.2861414,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.038752,-0.022339,-0.043666,-0.038377,-0.039542,-0.070479,-0.020857,-0.050572,-0.080777,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.018368,-0.039061,-0.087855,0.015764,-0.041442,-0.066050,0.014243,-0.029193,-0.053307,0.033100,-0.003774,-0.068300,0.039315,-0.031403,-0.084783,0.036431,-0.041783,-0.072010,0.032723,-0.036596,-0.059678
three,1,left,1782948472.4945512,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040896,-0.019601,-0.043369,0.048125,-0.033010,-0.071350,0.038609,-0.044947,-0.088717,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021039,-0.029613,-0.104710,-0.018789,-0.044911,-0.088937,-0.016285,-0.044153,-0.071390,-0.033100,-0.003774,-0.068300,-0.042150,-0.023933,-0.092496,-0.041533,-0.039390,-0.086179,-0.037912,-0.042988,-0.073269
three,1,right,1782948472.4948864,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.038996,-0.021463,-0.043915,-0.040522,-0.037552,-0.071371,-0.025001,-0.049231,-0.083915,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.018720,-0.038357,-0.090085,0.016014,-0.042233,-0.068509,0.014310,-0.030944,-0.054930,0.033100,-0.003774,-0.068300,0.039960,-0.030113,-0.086545,0.037320,-0.041747,-0.074844,0.033416,-0.038176,-0.062009
three,1,left,1782948472.7044485,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040896,-0.019601,-0.043369,0.048125,-0.033010,-0.071350,0.038609,-0.044947,-0.088717,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021039,-0.029613,-0.104710,-0.018789,-0.044911,-0.088937,-0.016285,-0.044153,-0.071390,-0.033100,-0.003774,-0.068300,-0.042150,-0.023933,-0.092496,-0.041533,-0.039390,-0.086179,-0.037912,-0.042988,-0.073269
three,1,right,1782948472.7161896,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.040805,-0.014311,-0.044627,-0.055855,-0.018589,-0.072380,-0.063188,-0.023470,-0.093759,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.020694,-0.033033,-0.100419,0.017854,-0.044812,-0.081951,0.015255,-0.040095,-0.065047,0.033100,-0.003774,-0.068300,0.043118,-0.019637,-0.095165,0.043358,-0.036236,-0.093262,0.040103,-0.044317,-0.082453
