pose,take,hand,wall_time,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
pinch,1,left,1782948504.862359,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040328,-0.022465,-0.042541,0.041738,-0.039819,-0.069222,0.024773,-0.050727,-0.080529,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002255,-0.149320,0.000000,-0.001170,-0.168671,-0.017000,0.001900,-0.076400,-0.026573,0.001900,-0.117863,-0.031529,0.000360,-0.139333,-0.035464,-0.002593,-0.156377,-0.033100,-0.003774,-0.068300,-0.035305,-0.035950,-0.074090,-0.032410,-0.039137,-0.057945,-0.030538,-0.027903,-0.050006
pinch,1,right,1782948504.884207,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041016,-0.013105,-0.044571,-0.057888,-0.015121,-0.071521,-0.068954,-0.017251,-0.091711,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026284,0.001711,-0.139773,-0.028218,-0.000965,-0.158169,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001247,-0.149224,0.000000,-0.004260,-0.168089,0.017000,0.001900,-0.076400,0.026573,0.001900,-0.117863,0.031508,-0.000650,-0.139241,0.035340,-0.005611,-0.155838,0.033100,-0.003774,-0.068300,0.044262,-0.011301,-0.098174,0.047930,-0.025594,-0.106016,0.048241,-0.039399,-0.104581
pinch,1,left,1782948505.0816453,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040472,-0.021894,-0.042720,0.043128,-0.038543,-0.069752,0.027511,-0.049946,-0.082431,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002255,-0.149320,0.000000,-0.001170,-0.168671,-0.017000,0.001900,-0.076400,-0.026573,0.001900,-0.117863,-0.031529,0.000360,-0.139333,-0.035464,-0.002593,-0.156377,-0.033100,-0.003774,-0.068300,-0.036905,-0.034735,-0.078331,-0.034042,-0.040618,-0.062955,-0.031479,-0.031128,-0.053152
pinch,1,right,1782948505.1048183,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041083,-0.012672,-0.044540,-0.058569,-0.013873,-0.071145,-0.070839,-0.014992,-0.090712,-0.020170,0.003226,-0.081594,-0.024017,0.002928,-0.118309,-0.026175,-0.003348,-0.138901,-0.027795,-0.013724,-0.154361,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,-0.000305,-0.148990,0.000000,-0.008642,-0.166786,0.017000,0.001900,-0.076400,0.026573,0.001900,-0.117863,0.031503,-0.000851,-0.139218,0.035307,-0.006207,-0.155697,0.033100,-0.003774,-0.068300,0.044842,-0.003781,-0.098891,0.050732,-0.006797,-0.114235,0.055231,-0.012726,-0.125954
pinch,1,left,1782948505.2898972,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041132,-0.012868,-0.044500,0.058434,-0.014440,-0.071205,0.070321,-0.015970,-0.090979,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026286,0.001888,-0.139785,0.028224,-0.000427,-0.158229,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002296,-0.149323,0.000000,-0.001043,-0.168689,-0.017000,0.001900,-0.076400,-0.026573,0.001900,-0.117863,-0.031531,0.000511,-0.139342,-0.035478,-0.002130,-0.156436,-0.033100,-0.003774,-0.068300,-0.044004,-0.013601,-0.097596,-0.046702,-0.029309,-0.102616,-0.045799,-0.042323,-0.097867
pinch,1,right,1782948505.3121722,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041083,-0.012672,-0.044540,-0.058569,-0.013873,-0.071145,-0.070839,-0.014992,-0.090712,-0.020170,0.003226,-0.081594,-0.023978,0.001896,-0.118290,-0.026007,-0.007124,-0.137851,-0.027373,-0.020323,-0.151013,0.000000,0.003975,-0.081300,0.000000,0.003974,-0.125907,0.000000,-0.001125,-0.148822,0.000000,-0.010750,-0.165956,0.017000,0.001900,-0.076400,0.026573,0.001900,-0.117863,0.031503,-0.000851,-0.139218,0.035307,-0.006207,-0.155697,0.033100,-0.003774,-0.068300,0.044843,-0.003774,-0.098891,0.050792,-0.005683,-0.114389,0.055565,-0.009601,-0.126823
pinch,1,left,1782948505.4967122,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041132,-0.012868,-0.044500,0.058434,-0.014440,-0.071205,0.070321,-0.015970,-0.090979,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002255,-0.149320,0.000000,-0.001170,-0.168671,-0.017000,0.001900,-0.076400,-0.026573,0.001900,-0.117863,-0.031531,0.000511,-0.139342,-0.035478,-0.002130,-0.156436,-0.033100,-0.003774,-0.068300,-0.044570,-0.007911,-0.098715,-0.049253,-0.018883,-0.110415,-0.051101,-0.032070,-0.114343
pinch,1,right,1782948505.5197992,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041083,-0.012672,-0.044540,-0.058569,-0.013873,-0.071145,-0.070839,-0.014992,-0.090712,-0.020170,0.003226,-0.081594,-0.023973,0.001775,-0.118286,-0.025989,-0.007493,-0.137732,-0.027331,-0.020906,-0.150677,0.000000,0.003975,-0.081300,0.000000,0.003930,-0.125907,0.000000,-0.002002,-0.148621,0.000000,-0.012791,-0.165047,0.017000,0.001900,-0.076400,0.026573,0.001900,-0.117863,0.031503,-0.000851,-0.139218,0.035307,-0.006207,-0.155697,0.033100,-0.003774,-0.068300,0.044843,-0.003774,-0.098891,0.050792,-0.005683,-0.114389,0.055565,-0.009601,-0.126823
pinch,1,left,1782948505.7136095,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041132,-0.012868,-0.044500,0.058434,-0.014440,-0.071205,0.070321,-0.015970,-0.090979,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026277,0.000933,-0.139705,0.028181,-0.003271,-0.157815,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001546,-0.149257,0.000000,-0.003363,-0.168286,-0.017000,0.001900,-0.076400,-0.026573,0.001900,-0.117863,-0.031531,0.000511,-0.139342,-0.035478,-0.002130,-0.156436,-0.033100,-0.003774,-0.068300,-0.044843,-0.003774,-0.098891,-0.050771,-0.006131,-0.114335,-0.055442,-0.010913,-0.126503
pinch,1,right,1782948505.72671,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041083,-0.012672,-0.044540,-0.058569,-0.013873,-0.071145,-0.070839,-0.014992,-0.090712,-0.020170,0.003226,-0.081594,-0.023938,0.000822,-0.118240,-0.025839,-0.010259,-0.136724,-0.027001,-0.025095,-0.148031,0.000000,0.003975,-0.081300,0.000000,0.003887,-0.125906,0.000000,-0.002384,-0.148530,0.000000,-0.013612,-0.164659,0.017000,0.001900,-0.076400,0.026573,0.001900,-0.117863,0.031503,-0.000851,-0.139218,0.035307,-0.006207,-0.155697,0.033100,-0.003774,-0.068300,0.044843,-0.003774,-0.098891,0.050792,-0.005683,-0.114389,0.055565,-0.009601,-0.126823
